60.52,0.49
60.68,0.53
61.52,0.56
61.77,0.64
61.8,0.64
61.81,0.48
61.93,0.53
62.15,0.48
62.19,0.54
62.26,0.68
62.35,0.53
62.8,0.56
63.04,0.59
63.23,0.55
63.84,0.76
63.85,0.53
63.9,0.5
64.28,0.64
64.5,0.48
64.52,0.49
64.56,0.45
64.68,0.55
64.73,0.49
65.06,0.51
65.27,0.53
65.32,0.63
65.33,0.45
65.42,0.46
65.56,0.46
65.65,0.46
65.73,0.63
65.78,0.58
66.03,0.51
66.09,0.45
66.18,0.47
66.38,0.52
66.41,0.46
66.5,0.48
66.61,0.5
66.74,0.46
66.99,0.46
67.3,0.46
67.39,0.5
67.51,0.45
67.53,0.56
67.56,0.5
67.65,0.48
67.76,0.48
67.82,0.51
67.93,0.49
67.94,0.51
68.16,0.46
68.17,0.55
68.21,0.48
68.22,0.5
68.25,0.49
68.41,0.5
68.5,0.5
68.64,0.47
68.66,0.5
68.94,0.51
69.14,0.46
69.25,0.46
69.29,0.48
69.31,0.58
69.45,0.5
69.67,0.48
69.75,0.47
69.91,0.48
69.92,0.5
70.04,0.55
70.14,0.49
70.19,0.54
70.35,0.51
70.63,0.53
70.75,0.52
70.77,0.5
70.79,0.5
70.82,0.57
70.85,0.49
70.88,0.51
71.0,0.53
71.05,0.49
71.11,0.53
71.26,0.48
71.36,0.49
71.37,0.5
71.39,0.51
71.64,0.54
71.71,0.54
71.81,0.53
71.87,0.61
71.92,0.51
72.08,0.53
72.27,0.51
72.43,0.52
72.63,0.57
72.81,0.5
72.88,0.53
72.92,0.54
73.08,0.51
73.16,0.56
73.25,0.57
73.33,0.54
73.57,0.54
73.63,0.52
73.75,0.52
73.76,0.63
73.78,0.58
73.93,0.54
74.07,0.54
74.17,0.55
74.21,0.55
74.25,0.54
74.27,0.57
74.47,0.57
74.6,0.54
75.04,0.56
75.4,0.5
75.44,0.52
75.82,0.54
76.25,0.53
76.67,0.55
77.02,0.56
77.54,0.57
77.64,0.59
77.74,0.55
78.47,0.6
78.77,0.57
