Date,use [kW]_x,gen [kW]_x,Grid [kW],AC [kW],Furnace [kW],Cellar Lights [kW],Washer [kW],First Floor lights [kW],Utility Rm + Basement Bath [kW],Garage outlets [kW],MBed + KBed outlets [kW],Dryer + egauge [kW],Panel GFI (central vac) [kW],Home Office (R) [kW],Dining room (R) [kW],Microwave (R) [kW],Fridge (R) [kW],use [kW]_y,gen [kW]_y,old usage [kW],Home office [kW],Dining room [kW],Microwave [kW],First floor [kW],Tub Whirpool [kW],Kitchen counter [kW],Dishwasher [kW],Fridge [kW],Guest Bedroom / Media Room [kW],MBed KBed Lights &amp;  MasterBath  [kW],Living room &amp; Kitchen Lights [kW],Bath GFI (1st &amp; 2nd floor bath) [kW]
2014-01-17,21.796729442999997,0.0,21.796729442999997,0.02469055700000001,5.588470557000001,0.5979755550000002,0.004938335,0.914208334,0.18579722299999996,0.28470611,0.280269444,0.0023833300000000003,0.34550499700000015,3.7248650000000008,0.22213666500000007,0.416941109,3.417785000000001,0.0,0.0,4.60640389,3.4192666689999993,0.18650444199999996,0.36705888599999986,0.649453338,0.025243337000000008,0.507486666,1.6682638899999997,3.4177855560000006,1.1871372219999996,0.997319449,0.44218666799999995,0.6347416660000001
2014-01-18,25.208357219999996,0.0,25.208357219999996,0.027431665,6.576333889999998,0.567731108,0.004156111000000001,0.507009997,0.18044833200000004,0.32145611,0.5788649979999999,0.0028466669999999998,0.346399444,3.5933016649999994,0.20444388899999993,1.4690644469999998,3.9568483369999994,0.0,0.0,5.604550556999999,3.2762244460000005,0.162593887,1.3228294490000003,0.7167388889999999,0.024269446,0.35083222300000005,1.661302222,3.9568483350000005,2.3283261120000005,1.2071827779999997,0.318953334,0.6174555569999999
2014-01-19,34.660088336,0.0,34.660088336,0.028274444000000003,6.546582221999998,0.6619172209999998,0.591360555,0.5078988879999999,0.18,0.2827238839999999,0.438133888,10.951161113,0.34726389,3.791923888,0.276244443,1.5457388870000002,4.113835556999999,0.0,0.0,4.407741666,3.479530001000001,0.23705722499999995,1.4080122220000004,0.638306112,0.024071111,0.337245554,1.623183889,4.113834443999999,0.9282116690000002,1.3488250010000002,0.43740444199999995,0.6772972240000003
2014-01-20,39.776400001000006,0.0,39.776400001000006,0.03249611,6.533596662999999,0.6235177760000001,0.2900233329999998,0.6204588879999999,0.17921610999999998,0.2929372229999999,0.242057222,16.555524444999996,0.34792277999999993,3.6186994439999998,0.20976721899999992,0.9388783340000001,3.623116108,0.0,0.0,4.828521113999999,3.305082222999999,0.16911500099999996,0.834805558,1.1109144450000001,0.025201112999999997,0.5162366690000001,1.9940377770000002,3.623116666,1.5234388890000001,1.3085105550000002,0.5685283300000002,0.7414800009999999
2014-01-21,24.106411109999996,0.0,24.106411109999996,0.04414278099999999,10.371621666000003,0.46959999999999996,0.0029088910000000003,0.49723277499999996,0.17792889199999992,0.329933889,0.284866109,0.003222218,0.34768055400000003,3.617934443,0.21980944400000005,0.618175553,3.4212983319999997,0.0,0.0,3.9953544459999994,3.3145544440000005,0.179054439,0.5475611119999998,0.6681733289999999,0.024997219000000005,0.4616183270000001,0.071253334,3.4212983340000003,0.6808000009999999,1.1071661069999998,0.29685444499999997,0.684687221
2014-01-22,29.13922611300001,0.0,29.13922611300001,0.05148777500000001,11.790678335,0.550268331,0.003981668999999999,0.489286669,0.17684777600000004,0.275987218,0.7662222229999999,0.003540002,0.34839166499999996,3.5965338889999994,0.19876444799999998,1.3599133350000003,3.7598588879999992,0.0,0.0,4.35732611,3.2879677760000003,0.15801722600000007,1.2314138920000002,0.6501705580000002,0.029832779,0.3008038910000001,1.890042224,3.7598588879999983,1.069358333,1.457171665,0.21934555599999997,0.6817922220000001
2014-01-23,26.676698337,0.0,26.676698337,0.04965500199999999,11.37293222,0.44011500099999995,0.0029594459999999993,0.536328891,0.17706999999999998,0.276504998,0.31400611200000006,0.0049444450000000004,0.347367778,3.5830372199999996,0.19109500300000004,0.9103361120000003,3.2051350030000005,0.0,0.0,3.965183886,3.2833622210000004,0.15395111300000003,0.8198811100000003,0.61481778,0.031476665,0.14364833399999993,1.9992055549999999,3.2051350020000005,0.6818216680000001,1.3509305559999998,0.4161100019999999,0.46847389000000006
2014-01-24,27.455816115000005,0.0,27.455816115000005,0.05076277500000001,11.503761110000003,0.6942266650000001,0.0028972219999999996,0.49472221799999994,0.17556777899999998,0.2575249999999999,0.32787222400000005,0.0035444440000000003,0.3481794409999999,3.5887544440000005,0.22707999700000003,1.49342,3.746436667999999,0.0,0.0,5.01129889,3.2809772240000004,0.187044998,1.3470733330000002,0.7618572220000001,0.025437777000000005,0.065560554,0.070568889,3.7464366649999996,1.7303216660000005,1.4420200049999998,0.34177944300000007,0.40591110699999994
2014-01-25,36.288379997999996,0.0,36.288379997999996,0.044353894000000005,10.101339445000002,0.649112777,0.543356665,0.49959000100000006,0.17750444499999998,0.33805833199999996,0.5180922219999999,9.481887779,0.34821388899999994,3.6082022229999997,0.1832250020000001,1.1934005570000001,3.781629999999999,0.0,0.0,4.760774996,3.3128005579999993,0.14594444300000003,1.0764922229999998,0.5328205589999999,0.02798889199999999,0.3747622179999998,1.7731100009999996,3.781630000999999,1.4479744449999998,1.3796183340000001,0.309726664,0.45017388999999997
2014-01-26,39.74138722199999,0.0,39.74138722199999,0.046627775999999996,10.492744444000001,0.529180552,0.27407499799999996,0.9208016630000001,0.184027222,0.31616888599999987,0.43686166600000015,12.955553332000001,0.34801500100000005,3.5885711100000006,0.3019005510000001,1.3453833320000004,4.178138332,0.0,0.0,4.3929216659999994,3.2939427770000007,0.2635177820000001,1.2167222230000005,0.7302627780000001,0.028597223000000005,0.20213333300000003,1.918795003,4.178138333,1.09897889,1.0522622210000003,0.16614611200000004,0.47289110799999995
2014-01-27,23.439590557,0.0,23.439590557,0.040996667,9.263438890000002,0.48112277699999983,0.0031944439999999994,0.5432844499999999,0.17794667,0.27423389000000004,0.33132111299999994,0.0030344460000000005,0.3463705570000002,3.638013889,0.21679611200000004,0.8068211100000001,3.3728755560000003,0.0,0.0,4.373212219,3.324431108,0.17505555799999997,0.716340554,0.7620672199999999,0.024135558,0.195212221,0.07229055499999999,3.372876112,1.04878111,1.391687782,0.2955855590000001,0.4209222189999999
2014-01-28,25.744603888000004,0.0,25.744603888000004,0.04614444400000002,10.701577225,0.3990877779999999,0.0027950020000000004,0.491753887,0.17618277599999996,0.28836333700000005,0.14911611600000005,0.004324442000000001,0.34641611499999997,3.612929441,0.19782777599999993,0.8107661080000003,3.5007044420000004,0.0,0.0,3.969826109999999,3.3024677770000004,0.157851112,0.722020555,0.9939427779999997,0.029317219999999998,0.05722611099999999,1.9870722189999999,3.50070389,0.667358331,1.0133361100000002,0.38357889,0.421880554
2014-01-29,26.706789443999998,0.0,26.706789443999998,0.046343887,10.566214447,0.531996667,0.003983333,0.49413333499999995,0.182613891,0.3196600000000001,0.6769927789999998,0.003753335,0.34791944600000013,3.602682778,0.19297889200000004,1.1799005519999997,3.718994442,0.0,0.0,3.9626811129999986,3.29730778,0.152850549,1.0601733340000001,0.5724116640000001,0.028562221000000002,0.310673335,1.7726150010000004,3.7189944409999995,0.6653733299999999,1.2342361130000004,0.297790001,0.46733444299999993
2014-01-30,23.390029446000003,0.0,23.390029446000003,0.03671333800000001,8.632199447,0.40728833299999995,0.00450222,0.515010555,0.18303500100000009,0.2785199959999999,0.770086112,0.0033355529999999998,0.347155002,3.6024261130000004,0.19400777600000005,1.417191666,3.471559443999999,0.0,0.0,3.9640399969999995,3.305134446,0.155329444,1.2834194429999999,0.5958472210000001,0.025697778999999997,0.27405500100000013,0.07318722599999998,3.4715594439999995,0.658905551,1.480227777,0.30758000100000005,0.39451277700000004
2014-01-31,22.974621112000005,0.0,22.974621112000005,0.033279445,7.688088332999999,0.479626112,0.005112223999999998,0.510957777,0.18081611000000003,0.2689816690000001,0.669994445,0.0032522199999999997,0.347006111,3.814018888999999,0.20009555499999998,0.785748888,3.104560002,0.0,0.0,4.1517916669999995,3.4886872229999994,0.157726666,0.6950105550000004,0.6067061100000002,0.026141664000000005,0.29577278,1.7873372209999996,3.1045599999999993,0.6631044450000002,1.1960127769999997,0.35607721700000006,0.39788888699999997
2014-02-01,25.558434448000003,0.0,25.558434448000003,0.027648331000000012,6.628469442999999,0.663398331,0.005676111999999999,0.48972555500000003,0.18225055500000004,0.3544905529999998,1.059051108,0.003268886,0.34675610799999995,4.567906113999999,0.22479388700000003,1.517175553,3.8204177759999998,0.0,0.0,5.269945,4.184595555999999,0.18642778100000001,1.372606667,0.719415002,0.025136112999999998,0.26195722299999996,2.1068488849999993,3.8204177759999998,1.085349444,1.4826211130000002,0.15762389000000004,0.44168999900000006
2014-02-02,25.183437775999995,0.0,25.183437775999995,0.021973886,5.3600972229999995,0.7927394439999998,0.005558886,0.49153722400000005,0.18494888899999995,0.3637716649999999,1.0690777770000002,0.0028022269999999987,0.346867777,4.730933331,0.197411108,1.5836172240000002,3.69589,0.0,0.0,5.879994442000001,4.332642219,0.15833777900000004,1.4383311129999998,0.9351894510000002,0.024089443999999998,0.40549055700000003,1.7593216680000001,3.6958899999999995,1.547352224,1.3529983319999999,0.410930554,0.42458777899999994
2014-02-03,46.74975111299999,0.0,46.74975111299999,0.030582223,6.680463888,0.619538893,0.8169488870000001,0.495327779,0.18145944300000003,0.3620577799999999,0.252569999,24.418200001999995,0.34957611,4.680741666999999,0.21269721699999997,0.594983331,3.884422774,0.0,0.0,5.350647777999999,4.2820088919999995,0.17459555600000004,0.526439998,0.5739661110000001,0.026202779,0.32262000099999993,1.835299445,3.8844227749999996,1.0686388910000004,1.6620694479999996,0.23334000100000007,0.323939446
2014-02-04,20.248396113,0.0,20.248396113,0.029809443,7.098107224999999,0.37824166400000003,0.003599441999999999,0.496812776,0.181046667,0.2642755539999999,0.28516722,0.0027677739999999998,0.34590278,4.672808333999999,0.20228333300000007,0.452889997,3.285968336,0.0,0.0,4.91667778,4.257192223999999,0.161671112,0.3917950039999999,0.491908334,0.02253722400000001,0.051863887,0.07194777999999998,3.2859683320000004,0.6594855519999999,1.0422277779999995,0.33360055899999996,0.25169999699999995
2014-02-05,26.936855559,0.0,26.936855559,0.034748332,8.509670553000001,0.549718895,0.004627224,0.4239616670000001,0.17950555699999998,0.323627781,0.6820272219999999,0.0026477799999999998,0.34758055400000004,4.803038890999999,0.22173055500000005,1.2766555569999998,4.166682224999999,0.0,0.0,5.384158333,4.398695558,0.18341278000000003,1.158231667,0.8079200040000001,0.024470554000000002,0.09308055299999998,2.084390554,4.166682222999999,0.9854627779999998,1.4060983340000004,0.37188944700000004,0.27962333300000003
2014-02-06,23.71278277699999,0.0,23.71278277699999,0.031449442,7.704942225,0.4025972229999999,0.0038150020000000005,0.329674999,0.18005277700000002,0.29838944200000006,0.443396112,0.002606664999999999,0.347976108,4.6696350010000005,0.21017944299999994,2.5515450019999997,3.5212594460000006,0.0,0.0,4.938762777999999,4.267515556999999,0.16995,2.328781667,0.7533194439999998,0.022707221999999996,0.19246944400000002,0.07217055600000001,3.521260002,0.6712472260000001,1.175806669,0.291255561,0.37947389000000004
2014-02-07,26.044645001000003,0.0,26.044645001000003,0.037057779,8.801964442999997,0.512531664,0.0034094419999999995,0.34321611100000005,0.18021611000000004,0.290323333,0.398834444,0.003456667,0.347587775,4.807152219,0.221677224,1.0732944460000002,3.7197366690000004,0.0,0.0,5.460767222000002,4.398761665,0.181639444,0.96652222,0.6550783330000002,0.026203330999999996,0.047867778,1.8775916630000002,3.7197361130000006,1.0620055540000002,1.4279033329999997,0.35806389199999994,0.406877778
2014-02-08,41.47134166700001,0.0,41.47134166700001,0.040613886,9.82356111,1.0093372249999997,0.6076072229999999,0.34813110999999997,0.18620777600000007,0.3702416660000001,0.4784627740000001,8.977375555000002,0.816940557,4.941032776999999,0.21360333400000003,2.05571889,4.145522779,0.0,0.0,6.732498892,4.526929443999999,0.174333333,1.8653049989999997,0.7331138870000002,0.028492221999999998,0.3111216680000001,3.3008699989999997,4.145522779,2.205569444,1.4529727790000004,0.615795558,0.372081108
2014-02-09,49.75749389199999,0.0,49.75749389199999,0.03908778,9.253427777,0.6554994420000001,0.602391111,0.331531111,0.195818332,0.28891611000000006,0.31012611300000004,21.983687777000004,0.349438336,4.878606109000001,0.210102774,2.3574172220000005,4.354039442,0.0,0.0,4.8420027789999995,4.482138886,0.171582775,2.1435822220000005,0.684508887,0.02975444499999999,0.8063461100000001,3.3279666669999997,4.354039441000001,0.35986388999999974,1.415797222,0.20489389300000002,0.368948331
2014-02-10,23.484501110999997,0.0,23.484501110999997,0.034298330999999994,7.864838884999999,0.5168900000000001,0.004248887999999999,0.33253666600000004,0.18117555400000004,0.28937277799999994,0.23302222200000003,1.0618344430000002,0.348570001,4.661456665999999,0.20693111299999997,0.8986361150000001,3.599261109,0.0,0.0,4.485270553999999,4.265765,0.16915888300000007,0.8000905549999999,1.1179899990000002,0.021611667,0.346077221,0.072888335,3.5992611089999995,0.21950555499999996,1.625762778,0.313376667,0.431292779
2014-02-11,23.612917222999997,0.0,23.612917222999997,0.038865,9.442169440999997,0.416673331,0.002933334999999999,0.330446666,0.17951500000000004,0.3188444439999999,0.150559445,0.0032122220000000003,0.348324446,4.672388886999999,0.20646333799999997,0.8023049990000001,3.5037588910000004,0.0,0.0,4.8746894460000005,4.263963333,0.16558889100000004,0.7147788910000002,0.484036111,0.023441669000000005,0.10937444299999996,0.07013722400000001,3.5037588929999997,0.610726107,1.4112755539999997,0.30408999600000003,0.6092205580000001
2014-02-12,26.902867775999987,0.0,26.902867775999987,0.04372333400000001,10.529869441999997,0.405838889,0.003420556,0.322799999,0.17927222900000006,0.273714441,0.4771666670000001,0.0041455549999999996,0.34741222200000005,4.638549998000001,0.20860444299999997,0.9076361119999998,3.231504997,0.0,0.0,4.482078332,4.256194996,0.17088666999999996,0.8176933319999998,0.7293744409999999,0.028568331000000006,0.30768166799999996,1.8761672209999993,3.2315049970000005,0.22588333400000002,1.676302221,0.353048336,0.677204997
2014-02-13,45.83312833500001,0.0,45.83312833500001,0.04251055699999999,10.547542220000006,0.8928988899999998,0.89498389,0.328729448,0.17943722399999998,0.29113555900000004,0.47963499700000006,14.519313338,0.34941055499999996,4.660544996000001,0.20358833600000004,1.775412227,4.3924494460000005,0.0,0.0,5.128776665999999,4.310560558000001,0.16904277799999992,1.6288822239999994,0.8273855530000002,0.030701667000000002,0.115762223,3.7555099989999996,4.392449446,0.8182161120000001,1.9350211130000006,0.36533444500000006,0.6351027750000001
2014-02-14,20.187811109,0.0,20.187811109,0.017821106999999992,4.405684999000002,0.5947677779999999,0.0034322249999999993,0.328018888,0.18364055700000004,0.311381668,0.09359333400000001,0.0024999990000000006,0.3458861110000001,4.783014997000001,0.23930499699999994,0.485801667,3.3165394449999996,0.0,0.0,4.766182775,4.386333888999999,0.20052388799999998,0.42493055199999985,0.6459544439999999,0.027285002000000003,0.4763922210000001,1.7414261120000005,3.316539444,0.37984888699999997,1.372192779,0.326926667,0.6057555559999999
2014-02-15,17.594900552,0.0,17.594900552,0.023609998000000007,6.485362222999999,0.32381499799999997,0.0024172219999999997,0.326825556,0.181195,0.2368599980000001,0.08855499899999997,0.0029466690000000003,0.34424611100000013,4.693852221999999,0.19867333200000006,0.221863335,2.622183888,0.0,0.0,4.506088891000002,4.2879249999999995,0.16012777599999992,0.18138444400000006,0.45443777800000007,0.024452778000000005,0.0029005550000000013,0.075298333,2.622183888999999,0.21816389000000008,0.8854605569999999,0.018288888,0.6007738879999998
2014-02-16,18.104782222000004,0.0,18.104782222000004,0.026442224,7.081314998999998,0.324384443,0.002028335,0.326086114,0.18086444499999996,0.23642444500000004,0.087332227,0.0032200040000000007,0.34461055900000004,4.615221111000002,0.191502221,0.215701665,2.5809766680000004,0.0,0.0,4.471924443,4.253608331999999,0.15794722000000005,0.18079166900000004,0.44017388900000004,0.025181110999999992,0.002959445,0.07493610999999999,2.580976671,0.2183161120000001,0.8889805540000002,0.018067776,0.598380558
2014-02-17,19.013208337,0.0,19.013208337,0.029958887000000003,7.980084447,0.33101222099999994,0.0022700010000000002,0.3223855520000001,0.18101222400000003,0.23890722199999997,0.08933888699999999,0.0032166650000000005,0.346238333,4.629136664,0.196168888,0.2209211100000001,2.5802711109999987,0.0,0.0,4.477446667000001,4.254413336,0.15906277499999996,0.182284443,0.4276211099999999,0.026157219,0.0028205580000000004,0.07449999700000001,2.5802711099999986,0.2230333299999999,0.8941433349999998,0.017710000000000007,0.6036622220000001
2014-02-18,20.182017781000003,0.0,20.182017781000003,0.03384055299999999,9.082652225000002,0.3475388859999999,0.0018499999999999999,0.32223277699999997,0.18049777999999997,0.239226111,0.08636833300000002,0.0037266660000000004,0.345971665,4.638678335000001,0.19130000399999997,0.219294446,2.654263332,0.0,0.0,4.474312222000002,4.248723888000001,0.15263611299999993,0.17994999799999997,0.42278499999999997,0.025632781999999996,0.0028461140000000003,0.07493889100000001,2.6542633320000006,0.22558833300000003,0.893117776,0.017849449000000003,0.602508335
2014-02-19,19.29994889,0.0,19.29994889,0.030006666000000008,8.181758886,0.32927277699999996,0.002226669,0.32446333399999994,0.18077277999999994,0.23869277899999997,0.08570166400000001,0.003273333,0.34650500399999995,4.6376144440000004,0.19062055600000008,0.21776666799999994,2.662962777000001,0.0,0.0,4.482788891000001,4.259069441,0.15546166699999997,0.18090000099999998,0.433804449,0.024832777,0.0027349989999999992,0.07527944300000002,2.662962776000001,0.223719444,0.8925705539999998,0.017882778999999998,0.606815552
2014-02-20,16.044578335,0.0,16.044578335,0.018666666999999998,4.932838332,0.32719777699999986,0.0032955560000000003,0.322714445,0.18380777799999998,0.23887000300000005,0.085316669,0.0024011090000000002,0.3462516660000001,4.620720552999999,0.19977944499999994,0.22252333400000002,2.6174005559999993,0.0,0.0,4.481026110999999,4.2612116680000005,0.163496672,0.184529442,0.46560111100000007,0.023995000000000002,0.00298833,0.075159443,2.6174000009999996,0.21981444599999997,0.8896350009999999,0.018084998,0.6007461140000001
2014-02-21,16.345281112,0.0,16.345281112,0.019047776000000002,5.2395866659999975,0.32657333399999994,0.0032961120000000008,0.325469444,0.18356222499999997,0.23904999899999996,0.08552666700000001,0.0025799969999999997,0.3462694459999999,4.642470553,0.19952278199999998,0.22382555399999998,2.6076277770000003,0.0,0.0,4.481884999,4.260930555,0.16116444499999993,0.183742778,0.4695277780000002,0.024220555000000008,0.0028905529999999997,0.075379446,2.6076288900000004,0.220954446,0.8898655580000002,0.018170000999999998,0.6009316670000001
2014-02-22,15.337541667,0.0,15.337541667,0.016851668000000004,4.2525038880000015,0.34310666300000003,0.0030688879999999992,0.32206722500000007,0.18421944499999998,0.23831443899999996,0.084201667,0.002422222,0.344197781,4.664701666,0.20191666599999997,0.227242779,2.5756500000000004,0.0,0.0,4.469237778000001,4.2495199999999995,0.16191221700000005,0.18407999999999994,0.474430556,0.025112224000000006,0.003001664999999999,0.07486778000000001,2.5756494439999997,0.21971777499999995,0.8936050020000003,0.017953333000000002,0.599531665
