Date,use [kW]_x,gen [kW]_x,LivingRoomOutlets [kW],Barn [kW]_x,Well [kW]_x,Microwave [kW]_x,WasherDrier [kW],Solar [kW]_x,use [kW]_y,gen [kW]_y,House overall [kW],Dishwasher [kW],Furnace 1 [kW],Furnace 2 [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Barn [kW]_y,Well [kW]_y,Microwave [kW]_y,Living room [kW],Solar [kW]_y
2016-01-16,0.0,20.185850001000063,33.91348331400001,80.21460001500002,29.94893333700032,10.862116635999985,7.216566688999996,20.185850001000063,1543.8721500000004,20.204449999999994,1543.8721500000004,106.66845005699906,252.24125000300035,242.0866999940003,205.5432833239999,98.00665000000015,41.08373332699998,21.549166679999978,0.9976833570000022,14.29056668199997,0.012733523999999892,88.11413334500003,33.98428332699995,12.715799991999901,37.741683337,20.204449999999994
2016-01-17,0.0,21.846683323000054,130.15456665,115.21306666500014,20.510983342000213,17.249833341000073,1.9080000300000026,21.846683323000054,1818.8119166689996,22.19640001099996,1818.8119166689996,55.976966737999945,303.5228833419996,347.99083332600014,86.57044999099996,89.29269997500008,29.731483342999972,18.954583328000023,0.8225166869999985,10.077266679999973,0.013183520999999889,126.24351668099999,23.68139999200014,19.501316678000055,143.278799989,22.19640001099996
2016-01-18,0.0,108.19961667800041,110.18475002200036,157.65603334400018,27.09268336300019,9.083549984000006,10.82198330899997,108.19961667800041,1973.6890666919992,116.42904999900006,1973.6890666919992,0.17146670999999916,464.91538332199974,420.42354999899976,138.59146667899998,67.50746666000006,26.521616674000022,18.762166677000003,2.8112333349999927,15.688000030999994,0.014666863999999873,173.00883332200016,30.758199990000374,10.549166670999693,121.12579999699963,116.42904999900006
2016-01-19,0.0,84.41824999000082,40.69761664800011,43.07923331999996,24.736550048000495,9.414116664999963,0.27850003399999723,84.41824999000082,1904.1020999889988,90.23149999900019,1904.1020999889988,67.1916999900006,536.2079666619999,528.5850999819999,208.86711667199972,61.2643666500001,22.95518334199998,18.649933334000046,4.7463500129999945,9.831700021000021,0.015333541999999865,46.95591666400006,28.194516652000274,11.015116695999996,45.099883342000005,90.23149999900019
2016-01-20,0.0,132.34090000399897,27.99164998000021,63.41374999800004,16.502150008000115,9.450250012999986,0.3408666660000004,132.34090000399897,1312.0783499769996,142.9147999959996,1312.0783499769996,0.13585004799999964,388.29821667699986,394.90419997299995,108.05883334799984,81.64390000700008,23.796349987000006,19.911183329999965,7.343833341999989,6.133216672999994,0.014450195999999874,69.39800000599993,19.189983299000193,11.06664999199998,31.277233324000026,142.9147999959996
2016-01-21,0.0,144.90068334999992,41.62286657700012,81.66243333700011,17.344450056000127,5.267999988999987,0.3264333069999988,144.90068334999992,1293.156233326,156.6576833169998,1293.156233326,72.71998339800025,370.7026666709997,346.74751666,117.35565000300006,61.47239999800008,21.503549994000007,20.46058335500003,9.188383332000008,5.007200013999978,0.014200204999999872,89.19515000700011,20.178699991000293,6.4549000439998965,46.182283341999984,156.6576833169998
2016-01-22,0.0,98.5945000020002,21.425216656999872,130.59791666500007,14.476266699999993,7.164883345000012,0.44126666300000056,98.5945000020002,1328.7610666670007,106.40800000500005,1328.7610666670007,0.12731674800000017,351.24280001099976,400.2854333319996,82.77989999399982,61.87196668800005,22.511283324999987,19.069250005999983,8.669700014999993,6.6072833509999915,0.01515018699999987,143.29288334799998,17.07898334799998,8.651200018999935,24.144583324000067,106.40800000500005
2016-01-23,0.0,21.993850016000195,61.01089996099997,109.93571668100023,31.040016680000356,27.331533340000064,8.102250020000007,21.993850016000195,1914.8445333399982,22.383949994000034,1914.8445333399982,131.63273338699955,349.33081667900046,431.33273334300094,115.67944999099998,83.53684999500011,36.09861665600003,20.237216649999965,9.950166668000023,9.313683351999998,0.014366861999999874,119.385750004,35.06573334399971,30.68815002200017,67.40131665599998,22.383949994000034
2016-01-24,0.0,127.74289999800055,1.1824333160000016,212.007633334,17.694600017000067,4.669033340000002,0.4921000220000031,127.74289999800055,1277.5741333430005,138.16403333400004,1277.5741333430005,0.228900073999999,349.60836666300025,337.77449997399987,66.21423334100005,63.04053334000021,24.678983336999977,20.103833348000045,10.049750019,0.24748336599999984,0.014516865999999871,229.6466166679998,20.46784998200043,5.806516718999883,2.104716664999979,138.16403333400004
2016-01-25,0.0,124.39071667100006,73.50886663000038,63.61366665699997,42.33923336999979,20.297499986999966,15.497366679999985,124.39071667100006,1560.297366655001,134.64268332799946,1560.297366655001,118.41813339900007,303.10991667899947,266.68196667000024,113.20063333800003,104.35470000500021,23.016816663999982,19.043333335999993,14.880083332000002,7.1074666969999925,0.014366856999999874,69.62196668800001,47.29514998699969,22.688700025999964,81.13270001499961,134.64268332799946
2016-01-26,0.0,41.12373332500007,56.85908333899993,168.90824999100028,16.753333341000026,12.154566667999998,1.5104666939999993,41.12373332500007,1307.169749995998,43.35678333100007,1307.169749995998,0.15480008999999817,194.04620001499987,319.31506666999985,137.66309998499995,73.25453332999997,23.38533333899994,19.23168332800002,8.877266692999994,6.155833353999997,0.013383523999999883,184.063699994,19.520850033999906,14.142916704999923,62.97524999099969,43.35678333100007
2016-01-27,0.0,84.4310333420006,50.82898340299957,52.503916662,15.985233341999932,5.832149959999962,0.3906500279999999,84.4310333420006,1210.2584999900016,90.20586664000018,1210.2584999900016,69.39966675500004,191.39653332799995,302.31666666199965,92.03371665400007,64.72273334100025,38.692733340000025,19.163183324,7.155483336999987,6.211750056999992,0.012933528999999885,57.45553334199995,18.836799993000053,7.142983348999906,56.39238335000008,90.20586664000018
2016-01-28,0.0,141.32926666699956,27.656550007999897,148.84160001199996,15.21721668100003,16.040850022999976,0.4231000100000051,141.32926666699956,1155.0487166780008,153.57646667600034,1155.0487166780008,0.20886674599999974,312.26358333700006,273.8772166710004,88.05036665400004,78.59489999300007,27.816883311999984,19.01449998900003,8.265199996999973,10.274266689000008,0.012966858999999886,163.4193499900001,17.943500032999886,18.327300021000006,30.953316675000053,153.57646667600034
2016-01-29,0.0,38.56621666499994,44.09810001399994,157.3408000219999,16.073633342000026,8.010849983000016,0.28788332499999864,38.56621666499994,1329.8934500229996,40.64120001399994,1329.8934500229996,69.8196333770006,282.1283833339997,323.124400001,77.09293332,64.65186666799993,27.621700007999994,19.962383336000038,0.9006666930000025,5.957616685999957,0.013966874999999873,172.96949998900004,18.78223332300019,9.555900034999937,49.052716687999684,40.64120001399994
2016-01-30,0.0,91.41798332400029,37.96661662400026,55.80063334499988,16.475783411000126,6.2735333349999935,0.3845499790000022,91.41798332400029,1281.8978000089985,98.09948332900059,1281.8978000089985,0.09716673900000021,271.50151665100003,361.9992666739992,127.48916663999991,65.75694997999992,27.707249993000016,19.56829998100002,0.8351833450000006,10.585566665000046,0.014833533999999867,61.069316651000065,19.33254997400021,7.591816694999897,42.29019998400004,98.09948332900059
2016-01-31,0.0,70.65963334499995,57.390866631000165,131.83216666899978,25.210800017000242,19.92551667600002,4.104600032000005,70.65963334499995,1661.3883166819999,75.87686665499994,1661.3883166819999,128.88955005999975,226.30071663699988,173.35853331999957,95.30586666000006,108.57573332200009,40.256183343999965,19.47699999399999,11.186633297,13.668733345000016,0.0119668619999999,144.54655000500006,28.819616674000127,22.572883348,63.17440001699999,75.87686665499994
2016-02-01,0.0,52.96503331200005,63.852916664999725,55.407933352999976,33.258483282000086,8.80668332300001,8.94608332899999,52.96503331200005,1375.2046333450012,56.31161666,1375.2046333450012,110.05886674699975,184.85796668299992,184.351466673,103.12399999300003,70.56304998500002,24.12350001900001,20.99623332299999,0.9456999720000006,15.568200062999994,0.012000188999999896,60.658899994999956,37.546299988000165,10.444916658999988,70.26215000399993,56.31161666
2016-02-02,0.0,142.52338336199938,40.63243332799978,113.86068334699996,15.622716646999917,12.159200002000064,2.935116671000029,142.52338336199938,999.1981333349994,154.65426666500042,999.1981333349994,6.250150094999917,224.39364997200002,189.34858332400017,131.22926666599994,74.05324999399977,31.466016665000065,19.693200005000048,0.8727499950000006,6.097283355999952,0.012433530999999887,124.21058333799998,18.30398333300022,14.063583346999975,45.20583331699996,154.65426666500042
2016-02-03,0.0,7.422983343000006,26.805899977999545,74.96048333699987,12.949300026000039,4.615900009000004,1.3635333220000019,7.422983343000006,1025.1832666709986,6.337199979999997,1025.1832666709986,0.0706834119999997,200.2980499999999,274.1635499910002,58.735699981999964,65.8599499990001,21.162650019999976,20.889383346000024,0.8358666470000011,4.899366717999935,0.01231686099999989,82.05556666800018,15.45980001199975,5.84703335799988,30.04621667099996,6.337199979999997
2016-02-04,0.0,52.76965000699996,31.51433337899933,106.70783335000013,16.897883343000053,8.743383347999984,1.6730332780000023,52.76965000699996,1003.619633344,56.085666658000044,1003.619633344,58.10996670099939,120.77153334799992,196.09785000199992,102.98003333900006,79.04073334399996,34.734683332999985,20.390166674000017,0.8490833200000012,9.944200056999925,0.012816856999999892,116.22443332599994,19.864716655000056,10.370400022999966,35.30983335200015,56.085666658000044
2016-02-05,0.0,14.933600001000004,32.45020005099992,100.17923333800012,17.976366766000062,12.087650012000001,5.8301333359999985,14.933600001000004,1364.8061333379987,14.302666666999983,1364.8061333379987,72.00780008600005,241.31256666099992,280.66761665800004,124.75989998900023,71.64401667099993,21.324316680999996,19.030499991999992,0.8886999840000016,10.842216661999952,0.013166864999999887,109.35440000599995,20.930766677000097,13.948649993999934,36.228950008000105,14.302666666999983
2016-02-06,0.0,131.46316667299905,15.98403342600016,59.89876666499995,13.05831677700007,4.590449987999991,1.039549987999998,131.46316667299905,984.3044500160001,142.38010001300006,984.3044500160001,0.19606675199999937,307.5974833190001,294.9523499839997,59.990700022000105,58.04338334699998,22.721133317999996,19.851800003999994,0.8688666540000018,6.226900010000004,0.013983537999999874,65.30593335099996,15.48306664400005,5.8013166739999855,18.115183352999953,142.38010001300006
2016-02-07,0.0,139.37771667999948,42.92544995699987,134.82651666300012,22.844166740000244,16.530433330999944,5.7501833469999974,139.37771667999948,1330.5308833210008,151.19275002599994,1330.5308833210008,65.76783338099992,251.84485001399995,223.71429999199995,77.08106665299991,83.24051666599996,51.38053332500007,19.00256665299998,3.2754499629999994,13.181866692999964,0.013216862999999881,147.86253334300002,26.29458330300015,18.769483343000033,47.622949972999976,151.19275002599994
2016-02-08,0.0,9.813916658999997,94.34328336100006,43.65400000300002,37.96785011099992,10.994999998000067,17.28626670400009,9.813916658999997,2063.443966660999,8.826449986999961,2063.443966660999,49.3581167419997,368.55170001500096,313.3576333370001,154.74518333599983,80.81395000300009,25.179533329000016,18.931833333,77.45478332100015,13.253716685000018,0.01376685799999988,47.73874998500004,42.68554997300033,12.821166674999985,103.59768332099989,8.826449986999961
2016-02-09,0.0,101.07406666100081,39.80356662399988,178.849699987,16.66373340400011,11.26044999,0.7385166809999975,101.07406666100081,1379.4895499830009,108.70878333499977,1379.4895499830009,69.55485007399996,234.7528999959997,366.5155833479996,102.16411666299994,78.76959998099994,26.885983358000008,20.163066673999957,0.8254166580000011,8.893366665999974,0.014833539999999867,196.32188333500008,19.51148331000025,13.160700006999953,44.272599989999996,108.70878333499977
2016-02-10,0.0,6.815766689000026,41.232316695999586,48.708033323000045,16.3007834880001,12.425516659999982,0.3256333470000004,6.815766689000026,1285.565716653999,5.665216669999999,1285.565716653999,0.0950834149999995,277.8368166620005,350.61071667800024,102.27413334899997,65.35605000100007,39.66695000400003,20.101366667999987,0.8238666659999994,10.54793335799995,0.015066865999999865,53.170066679999955,19.049033327999712,14.457050012999934,45.763899984000105,5.665216669999999
2016-02-11,0.0,41.201016670999806,51.93394995399963,51.62109999300001,16.01250014100004,9.417366670999984,0.40311669299999897,41.201016670999806,1678.8077833299992,43.20346667300009,1678.8077833299992,75.68155004900076,448.5386833329994,462.72621666300006,91.90464999800018,89.74293332699983,22.199583329999996,20.280566676000014,0.7578500079999975,9.608333321000002,0.016483523999999923,56.297850002999965,18.78796665100007,11.134016679999945,57.53074999899997,43.20346667300009
2016-02-12,0.0,105.46525000600103,37.1167500089998,47.25596667799997,17.948016828000085,7.908133319999978,0.2734833229999983,105.46525000600103,1663.9044333079976,113.64841667699977,1663.9044333079976,0.21150010099999833,575.8644833319996,514.778049994999,125.60149999000006,75.17063334599995,21.076250008000027,19.642433340000007,0.8341999840000007,12.47339996699999,0.01651685899999993,51.61361665900005,20.872249978999914,9.414149995999935,41.07206668599997,113.64841667699977
2016-02-13,0.0,152.13521668000004,36.81671672899975,234.087799999,31.24851675600024,11.885066657000003,8.580616689999992,152.13521668000004,2004.390500001,164.34671666899993,2004.390500001,107.29606669000002,567.2044166760011,500.8900666609992,93.15173332799986,84.06613333300001,32.50184999999999,17.911949996999994,0.8843500000000025,12.092450007000002,0.01790018600000002,251.24161664299987,35.20261664699999,13.694850009000008,40.718283342000035,164.34671666899993
2016-02-14,0.0,181.84213333900016,1.2722167100000035,44.80315000899994,11.642666814000016,6.038399996999996,0.19165000899999907,181.84213333900016,1635.8951999910018,196.92824999000044,1635.8951999910018,0.21690007299999872,636.0106333469997,580.9117333419998,106.20763333399992,61.84964999100007,22.09713332599999,18.38929999599997,3.1393000019999815,11.925516694999992,0.018733521000000048,48.95095001400006,13.953583326999965,7.469116658999978,1.9801833350000042,196.92824999000044
2016-02-15,0.0,33.03840000199993,50.641216652999965,160.335766662,42.46025008799973,13.120583330000011,7.745900007999998,33.03840000199993,2256.2595499969993,34.45069998700003,2256.2595499969993,61.789216652999585,509.07776665800014,538.389800000999,100.42330000199996,98.36026666200013,21.081633338999954,18.469433322999997,0.8299166439999986,13.329816684999987,0.01840018200000005,174.77961666100018,47.66821665700013,15.187483352000001,55.916133328999976,34.45069998700003
2016-02-16,0.0,6.360133328000014,45.80045006999991,82.82866667300006,17.36060017600013,10.445616660000024,1.764116707000006,6.360133328000014,1534.2544000079988,4.970799992000012,1534.2544000079988,64.56236676799979,331.0556166679999,361.699650003,113.76866666099988,65.92615000100004,36.38871666499999,19.733316669999986,0.9494500120000043,6.01566668099996,0.016916857999999934,90.55631668600002,20.294316678999788,12.277650012999983,50.813366653000074,4.970799992000012
2016-02-17,0.0,32.09426665800004,91.46559992000068,50.85706667400008,28.34986679200011,4.595883333000021,7.054683352999991,32.09426665800004,1617.4402500060005,33.444366657000124,1617.4402500060005,69.6507834039999,353.42001670100046,397.5457833469997,77.06716665699999,65.521400002,20.312366665999978,20.159483321999936,0.9312333270000019,5.121233371999949,0.015516850999999865,55.39614999799998,32.34323332099973,5.84923333199998,100.70078332799996,33.444366657000124
2016-02-18,0.0,163.97199999499887,36.02276666700037,84.17616666199983,16.773950059999976,13.606050014999974,0.3604000020000014,163.97199999499887,1323.355833334001,177.61741667300024,1323.355833334001,0.18608336699999792,390.1159166799997,338.0913833280008,118.53281669099995,80.42449999200011,21.50768332199991,18.87788334099999,0.8896166749999965,12.676100016999962,0.01776685599999998,91.63623333099993,19.650516661999976,15.75409999300002,39.979183332000005,177.61741667300024
2016-02-19,0.0,97.07103332500077,19.03139997200016,83.83568334000007,18.050116743000125,4.556216674999996,0.20804997899999908,97.07103332500077,1388.1865833499994,103.96284998499985,1388.1865833499994,0.1420667489999991,398.24095000599965,423.2420333249996,61.30641667399993,65.47683334299991,31.592950002000055,20.87374999900003,0.9561999970000054,6.212233379999936,0.01775019400000002,91.5346666690001,20.898083302000135,5.807216684999978,21.25871666599994,103.96284998499985
2016-02-20,0.0,152.88108333899982,26.100366585999684,249.90831667999998,16.85901678600015,12.06399999400006,0.6341333639999963,152.88108333899982,1273.928316675001,165.87216666400016,1273.928316675001,71.23366675199973,242.1309833129999,256.61615000599994,60.25478334699986,79.91811666999997,30.798550004999953,21.245816678999983,0.9573000090000008,12.208650048000045,0.014816850999999876,273.74426664300023,19.71561665000016,13.931866688999992,29.047916671000024,165.87216666400016
2016-02-21,0.0,87.94255002200023,51.09089992800008,130.027400002,28.824600102000336,8.696966671000022,9.530216679999993,87.94255002200023,1341.8386000149994,94.635016673,1341.8386000149994,59.55736675399922,243.08326666600036,244.1733166609996,139.03171665000002,81.71436665900015,31.66658331199998,18.96223333200001,3.679716645999989,13.101666686999996,0.016616855999999944,142.42943333700018,32.72641669100037,10.36091666899999,56.56268334000001,94.635016673
2016-02-22,0.0,162.67434999999935,85.51586661300071,94.7670666800001,69.71108338500017,56.523933355000146,4.740533350999988,162.67434999999935,1722.2465833350009,176.8703166789996,1722.2465833350009,98.32585004899927,268.4735166480003,312.46788332600056,131.8275833349997,99.25316668000004,34.28805000999996,19.63708333399999,0.8165333390000029,12.229516678999975,0.014900191999999871,103.86485000100011,77.12833334800081,62.88181669699968,94.27010000499992,176.8703166789996
2016-02-23,0.0,61.096916660999774,39.57564997600005,61.513850001000094,15.886333450000075,10.518433317999984,0.2624500209999972,61.096916660999774,1225.963149995002,65.26361667399992,1225.963149995002,20.270950036000578,342.54183334400005,320.5036499819999,59.173516654,82.02853333199977,25.967066653000042,19.924500003000045,0.9759166569999999,5.784783329999958,0.01541685599999987,67.31744999000001,18.73840001599981,12.427933352999917,44.05274999400011,65.26361667399992
2016-02-24,0.0,5.622983339999988,55.53891665000012,51.64836664399991,16.713516827000106,12.281416651000008,0.4416166799999985,5.622983339999988,1565.4744333389976,4.2040833349999955,1565.4744333389976,63.924250060999974,312.20436668900015,379.0410333359998,79.41189998,66.03686665499993,27.71164999299999,19.919650000999997,1.0380499930000036,10.908700017999982,0.018200175000000023,56.472933334000075,19.67835001599998,14.269583360000011,61.60675000100001,4.2040833349999955
2016-02-25,0.0,59.31836665900002,21.4033166640001,46.02526666400005,8.48163343199992,4.546116697000012,0.15291667499999925,59.31836665900002,895.5458166500005,62.982200015000096,895.5458166500005,0.12068339099999927,230.79734999199988,226.82663332599998,59.504600027000066,67.9076499980001,30.511899983000024,20.021966649999985,1.0933499989999993,4.888116711999925,0.016350178999999916,50.31733332799999,10.622250022000113,5.846100035999976,24.219283323000017,62.982200015000096
2016-02-26,0.0,179.54321667499988,43.180099934000566,44.39799998999997,17.97623342700017,10.452483337000032,0.47148335500000005,179.54321667499988,1504.2500833460003,195.180000013,1504.2500833460003,70.61170009399997,458.629633324,401.7584833489995,107.96741666899986,96.20571664999987,28.52716666899996,19.528116683000007,0.947433333999999,10.983616674999988,0.016716855999999957,48.62213331499996,20.839433342999786,12.340516678999967,47.747583330999994,195.180000013
2016-02-27,0.0,171.91576669599922,12.003816688000137,55.49943331999991,19.68920012500022,12.079550003000014,0.22126670799999876,171.91576669599922,1150.8470999950005,186.84410001299904,1150.8470999950005,0.13555005399999887,368.6210999909998,360.0550500000004,102.9018833259999,60.521850009000055,27.863800019999953,21.07690001300002,1.0733166540000003,13.058666687999986,0.016133528999999914,60.399300001,22.793449978999917,14.089299999000009,13.784483320000014,186.84410001299904
2016-02-28,0.0,110.35103333899987,91.359233339,45.075000007999925,25.21785005900005,12.609183330000015,8.612383338000004,110.35103333899987,1420.572683320999,119.42306665499996,1420.572683320999,72.89795007199966,249.70434999599945,214.2700500109998,81.36658333799998,82.9817500010002,27.768549989999997,19.790916663000022,4.409733346,11.580483329000002,0.014850206999999858,49.26283333299997,29.019949995999788,14.54166668399991,100.92846667599996,119.42306665499996
2016-02-29,0.0,52.70643332900004,37.32288336200022,45.0910500039999,21.651750056000143,9.318666659999993,5.522549994000004,52.70643332900004,1409.8890000030021,55.9586500040001,1409.8890000030021,62.3506667889997,58.22838334000005,255.66984999800005,141.20428334699986,99.96684998899991,28.525333335999996,18.894183326000007,0.9588833399999966,13.287766654999965,0.013983543999999874,49.280966658999965,24.93890002399998,11.019666663999963,41.347299998000004,55.9586500040001
2016-03-01,0.0,137.1990000049996,74.4506333440006,56.579733348999966,17.55968339699998,8.692233327000034,0.3758833879999968,137.1990000049996,995.3882333440004,148.78848333299914,995.3882333440004,68.90500004899975,24.652850006000048,328.1359166619996,128.12865001200007,66.07829999500031,27.42429999699995,20.748200003999965,0.9574499979999985,13.973883345999958,0.015550204999999866,61.75515000600003,20.62013330199985,10.355750028999898,82.06931665799978,148.78848333299914
2016-03-02,0.0,114.22294999500079,99.91398332499976,46.521616662000014,16.998083450000042,15.039583324999976,0.46675003600000015,114.22294999500079,1253.913016659,122.6848999760001,1253.913016659,76.17933343300002,24.36408333900007,391.18954998799984,69.89046666399992,67.43406667400006,33.217866659000045,19.451116673999973,0.981433327,13.004233387999944,0.015900195999999894,50.84246666999996,19.944466649999903,17.29126669200006,110.03906667199995,122.6848999760001
2016-03-03,0.0,177.92995000899967,35.18204997200024,45.32499998899992,25.468350106000216,17.41920000699999,4.730799980000001,177.92995000899967,1181.7258333309987,192.19733332800055,1181.7258333309987,73.0343667300001,22.279499999999977,500.0679500040008,86.14728333499997,86.98778333699994,49.429983330999974,20.068783339000017,0.9614333259999994,14.149233353999948,0.015733518999999876,49.50575000500002,29.106733340999956,19.87355000100004,39.161033323999966,192.19733332800055
