Date,use [kW]_x,gen [kW]_x,Kitchen microwave [kW],Water pump [kW],Kitchen outlets 1 [kW],Kitchen outlets 2 [kW],Ejector pump [kW],Office outlets 1 [kW],Kitchen outlets 3 [kW],Guest room outlets [kW],Range oven [kW],Kitchen outlets 4 [kW],Kitchen outlets 5 [kW],PGR outlets [kW],use [kW]_y,gen [kW]_y,Electronics closet [kW],Office outlets 2 [kW],Dishwasher &amp; disposal [kW],Hot tub [kW],HP #3 [kW],HP #2 [kW],HP #1 [kW],Wall oven [kW],ERV + humidifier + fountain [kW],Freezer + gallery lights [kW],Phoenix boiler [kW],use [kW]_x,gen [kW]_x,DL bedroom outlets [kW],SPGR outlets [kW],BL bedroom outlets [kW],DL closets office lights [kW],BL closets office lights [kW],Bedpod dryer [kW],Bedpod washer [kW],Kitchenette outlets [kW],Kitchenette fridge + coffee [kW],use [kW]_y,gen [kW]_y,Kitchen lights [kW],Wilo pump [kW],Dining + foyer lights [kW],Basement lights [kW],Dining lights [kW],HVAC circulator + hydronic valv [kW],Gallery track lights [kW],Guest room lights [kW],Refrigerator [kW],Office + sewing lights [kW],HVAC air handler [kW],PGR lights [kW]
2016-01-11,4.146473055,0.0,0.12521888999999997,0.655243612,0.284940557,0.09023805799999998,0.030839441,1.483168609,0.7135955570000002,0.012757779,0.22768944699999996,0.11626972000000001,0.29330111299999995,0.113210278,8063.827116663009,0.0,121.73830002699994,6.518699953,58.133483328001205,777.3537666690007,789.8859666700012,4604.416633347,781.4756000130001,126.57263332699993,727.8267166649999,60.41148332800006,11.629599999999982,340.925916656,0.0,84.1200666729999,3.024116639999989,79.35550001800014,118.08841670499908,4.172266876999978,7.71150028100014,2.2823001679999932,26.809700012999933,10.691799977999988,405.58451667699995,0.0,34.277800000999854,90.3937833320001,3.611316678000016,0.8852500290000017,0.3671499239999973,41.04986666500002,1.1312999850000094,0.2570166469999997,97.45628332699984,34.368483232000145,100.00986665299997,1.0285500730000017
2016-01-12,4.407456945,0.0,0.282083888,0.68492417,0.26358444299999995,0.091367222,0.033796111000000004,1.554426391,0.7120138870000001,0.012803057,0.22700555499999997,0.116320277,0.3160269440000001,0.11310499900000001,9695.45123334899,0.0,125.898116679,4.744666700000068,57.42596661000001,705.0772833270005,913.1250499989995,5109.081216662994,1435.9325833310013,88.43146665199986,1187.2701666750015,59.525050005999844,11.75806667499998,279.22633333000016,0.0,78.08895000499993,25.146466667000034,78.08925000399988,46.68953336999959,2.803550234000004,13.69621692299986,11.72430012399996,26.706900024000078,7.74325001799999,641.7802166649993,0.0,42.15780004500002,99.79518334900008,21.143466678000006,0.8836667420000003,0.3573666509999992,51.607183324000104,1.4353833390000084,0.2833333370000019,87.62951664100015,103.27731664099916,142.229799984,90.25936663699997
2016-01-13,4.388296669999999,0.0,0.10848389000000001,0.782143332,0.390426946,0.090593887,0.03374639,1.489070277,0.7135511120000001,0.012720836,0.228418614,0.11604555700000001,0.3101238860000001,0.11297194599999999,9953.390399997998,0.0,120.54016665200022,4.935766591999998,1.1285832869999977,814.9044499930014,773.6638333459997,5451.530833333998,1486.6083500049986,60.88869998499994,1172.0104499889994,58.45306666499994,11.67193331999998,238.2600833329997,0.0,84.69416667199998,7.616199965000002,84.38046666599996,26.19935000600001,2.6329335980000055,0.7440336179999979,2.301566783000009,26.537133344999898,10.037366694999957,550.6612666680005,0.0,33.784883352999834,104.0609833259999,13.490983362000016,0.8755167170000068,0.35851657399999876,43.70641666399994,1.12748335000001,1.459399990000003,107.12464999199999,71.56001666700026,141.0914166700002,31.31268334599982
2016-01-14,4.163612777000001,0.0,0.16751583299999998,0.849880278,0.14850277799999995,0.08940361200000001,0.033518332000000005,1.3853461089999999,0.7109180560000001,0.012696942999999997,0.22686583300000002,0.11493639,0.31111638799999997,0.11291222199999998,10028.173449990982,0.0,108.79798332999997,8.765916644999976,55.32041654799997,787.2088666700013,937.7667833310003,5082.676549984992,1770.1315333400019,1.5427500079999898,1202.696400014997,64.05915001599989,12.292399992000039,219.56926666800015,0.0,77.5137666810001,11.976749951999864,79.92926665500009,15.749283353999928,3.7428169260000015,0.7437502889999957,2.2967501019999825,26.633016672000075,12.244266632999938,481.8415666709998,0.0,13.38923333499995,102.62948332199996,37.40624999300004,0.8735500770000062,0.3737332599999996,55.351733327999995,18.36039998100022,0.3968333480000005,94.53231664400025,9.915016678999974,146.6417999990001,1.3026999660000036
2016-01-15,4.350969721999999,0.0,0.214319998,0.6271941679999999,0.158667778,0.09191499999999998,0.031040555,1.7422355540000003,0.7082033339999998,0.012807497999999999,0.22893388700000003,0.114661388,0.30776027800000005,0.11323027800000002,8335.406416665006,0.0,120.91499999599993,8.95856666400001,0.4608665980000061,590.5904833259997,766.5700666660001,4750.506116650998,1137.7377333320012,108.531633321,777.1894166550015,64.36541664799985,12.042049996000017,275.24178332899976,0.0,146.41153330499995,3.2562833450000004,81.09494999200002,5.407200074999999,2.4373169350000023,0.7480669610000024,2.292583423999988,26.85521665,9.264183352999957,575.7287499869996,0.0,51.81153335400012,91.74181668300004,81.35580001000014,0.8789501059999979,24.48729996899988,37.95865001299998,1.148083318000012,0.8515999939999984,118.18861668699999,39.43821667200003,99.84253334599993,27.418966619999996
2016-01-16,5.145481388,0.0,0.15751749899999998,1.2450322239999998,0.277601387,0.090473889,0.030687223000000003,1.2659,0.719025,0.012642221,0.225420002,0.20589805800000002,0.8020183329999999,0.11326555699999999,7630.887799998001,0.0,131.09861665700015,8.679349989999993,104.99418327400045,642.5976166629985,1035.9732333149993,4481.427816662995,799.1536499830008,268.6813166709999,88.86641666699995,59.575983333999794,11.981383356000025,381.31098333299985,0.0,221.1030166680003,7.408066665000017,95.91776667599999,15.584816719000129,9.366633562000201,0.7537834980000064,2.2889833840000073,26.953466667999965,8.603699994999975,627.5357999930004,0.0,79.86835002799982,81.71053334499999,35.461449991999956,0.877550126999994,31.057399987000178,40.53318334200003,46.20746666799993,0.1964666389999989,111.88398333699988,64.5079999389999,44.82814999500001,89.76741673999967
2016-01-17,4.929587776,0.0,0.39285194199999995,1.303428333,0.23602027900000003,0.08918249900000001,0.033441945,1.3658633359999999,0.7076775019999999,0.012151112999999996,0.22792805500000005,0.11703194499999998,0.331866111,0.11214472100000002,9242.801750008004,0.0,137.52756667300017,8.29756667400002,0.8748332460000066,698.5532833409991,1101.3029333329987,4814.813200007,1197.0778166560017,1.3281666649999941,1215.0210166590005,58.33591666100006,12.325750008999979,417.8216499880002,0.0,76.0523166559999,13.800850034000021,77.33029998999987,131.38885001599903,3.8635002000000327,38.39428354800011,15.456233427999925,27.30151667100005,9.659666688999936,577.7483166740003,0.0,49.990583345999944,94.64298333799995,24.932600019000027,0.869283379000001,1.213583312999986,51.453100008000014,1.1124666820000115,0.4413666810000003,114.10635001199991,91.05671667200018,145.92064999400029,1.3099832609999986
2016-01-18,4.189606669,0.0,0.18974166599999995,0.7535166649999999,0.16065388699999997,0.089725555,0.033688055999999994,1.466893608,0.7132158340000002,0.01269222,0.2270925,0.11720222200000004,0.31200777699999993,0.11317666699999998,10226.849950013002,0.0,119.14226666899987,8.353116676000003,55.83453331700013,948.503800006,1155.1198499840018,5110.273466680002,1425.6612499910032,102.64648333499981,1232.771683365,58.94963332300005,12.490266672999981,322.14854999800036,0.0,115.32195000999977,4.622450052999992,108.35629998999987,53.21521672199956,1.299533581999997,0.7464169700000025,2.288116741000003,27.115366663000035,13.089399990999972,491.08080000399985,0.0,27.737316668,98.51148332099989,27.08930000499998,0.8754167579999994,0.342849959999999,56.49270000199996,1.112683292000009,0.4253500049999993,114.60758333099994,14.576533388999986,147.25985000099996,1.3203499049999994
2016-01-19,50.10566866200001,0.0,1.2163617169999978,12.09750583500001,0.7145680639999986,1.2786194449999988,0.45690547499999745,16.622734855000008,10.140495652999993,0.16028856600000094,3.254913149999999,1.668162178999997,0.8927034540000046,1.6024103409999981,11666.454533341997,0.0,121.53954998699999,8.851933325000003,0.45918326000000026,937.2545999940019,1154.850250009997,5678.38755000001,2450.5259000159963,1.9033333459999888,1243.7540500009989,60.49228332499994,12.242566665999965,245.01926665900015,0.0,108.53888333499991,3.8213499999999936,85.55776665600011,7.240400031999924,1.5728669450000035,0.7483502870000018,2.3022000809999974,27.041483314999997,11.292099993,872.455366680998,0.0,36.93334999299999,116.35785002400019,0.48218335400000517,0.871550062000005,0.3372332839999987,65.77821666100003,1.277533326000007,0.49691664200000024,104.42313334800009,69.07028335899993,474.46293334500024,1.327966589999995
2016-01-20,243.38983334600024,0.0,13.659999994999993,31.706883304999884,12.128566732000015,5.38128333199998,2.026633397000025,83.87289999099988,42.86958332099994,0.7657168849999866,13.59008333299998,7.0275999640000935,23.553183301000015,6.807400013999989,9979.706549996998,0.0,113.52520000300007,6.165250026000038,56.83979993100006,779.0982333540003,1050.6523999990009,4993.490549998004,1649.2192666689982,1.5129999929999884,1244.7836833380018,75.06030000699998,12.462766679999973,225.27263333599956,0.0,82.87631669000004,7.352466681999992,93.11561667099978,9.139166734999964,1.1242502789999993,0.7438002979999965,2.302666729000006,26.710033348999968,8.531583347999947,1013.7898166619992,0.0,11.560083349000024,103.56606667800014,22.189066689000065,0.8711000960000076,0.33318326099999984,61.44870000100005,1.10478331100001,0.5350499819999985,87.62273332899993,66.66980001199927,655.9194833109989,1.340199955999999
2016-01-21,465.96675000100026,0.0,10.014799978999957,68.41999998999982,16.932416717000095,5.441700011999989,3.0701333750000264,84.01655000700005,42.74445000099996,0.7535168379999777,201.97861668500022,7.057349956000093,18.788683315999947,6.748533325000008,9257.867100020001,0.0,121.37935001499999,4.606133260000005,0.8582999039999972,866.4675499989999,939.3689166620015,4703.540749997001,1246.6128166460005,165.32308334300117,1105.009633346,95.144149991,12.093283328000005,272.55539999899975,0.0,80.6737999920001,15.529400005999966,96.56874996999998,50.61419990500006,1.275733586999983,0.7476002550000002,2.293733488000008,26.702049996999968,12.960466634999959,940.7186833380001,0.0,41.542333348999904,91.2497333320001,1.726333308999998,0.8670500280000071,1.2982332570000008,41.689316660000074,1.1020333140000074,0.518533344000002,106.589883324,51.67329998000024,600.5765499889997,1.2498666089999968
2016-01-22,265.7604833460005,0.0,14.319583345000016,39.41214999699998,13.644716737000104,5.430166675999988,2.029799990000017,86.52358334600004,42.86526666399998,0.7541335419999848,13.552033344,7.013950008000091,33.42089997400012,6.794200023999974,10347.55639999601,0.0,119.74343332400043,8.313533313000045,56.99048326900087,892.362183334,994.1965333369984,5201.3931499870005,1727.3743333410032,66.39068330899984,1205.4854999969987,65.90468334200017,12.553916654999961,277.7276166710002,0.0,129.14283333599994,3.7234166919999847,80.14236666199999,28.991933296000056,4.9714669229999515,0.745566906000005,2.291083427000009,26.580083327999937,4.116716643999994,1108.9716999949983,0.0,28.815099998,108.42861668100008,14.180016700000033,0.8684000360000057,0.33928329199999957,62.658600005999986,15.298583305999983,0.5649500260000013,115.71080000899985,111.06393336199949,649.105383324001,1.3084666190000003
2016-01-23,257.1993833240001,0.0,21.91398334300005,36.84553333900022,13.85316668000009,5.587049990000022,2.038133390000013,86.02546667500012,43.103450001,0.7676835439999811,13.641949968000004,6.962466680000042,19.61378335600045,6.846716651999972,10409.059166676987,0.0,124.1909833349999,8.600583319000016,55.168799970000485,764.7546500179997,961.2292166769996,5535.578366654994,1804.2135333180029,1.655366647999997,1084.8391166729996,59.827133349999954,12.312149992000007,394.9617166650002,0.0,159.6330500119999,3.0586499220000185,76.212349984,118.39438331300045,1.6955668869999803,0.754383451000008,2.3001000489999863,26.879900005000003,8.35176668599994,1045.5587500060012,0.0,52.51383335700001,108.26903333600006,0.6038000059999943,0.8698333729999987,37.30698324399988,55.92096667700013,1.1313666830000113,0.5870166869999999,103.46733331300027,94.20435003600001,588.9358500089995,1.239849966000004
2016-01-24,618.4017500030004,0.0,19.69868330800015,90.8379833380002,1.673849974000008,5.501866659999982,2.5372499680000136,68.96509997000004,43.20891667399991,0.7541168469999766,343.9951333220012,6.879449986999983,27.585616652000482,6.76378331999998,9771.220383343007,0.0,140.66523334399994,3.825866671000005,59.238983183,749.9466000060003,1213.789899992,4539.981833315002,1596.7691666690018,168.14171668600045,1227.1791166649998,62.15316666799987,12.361533332000027,316.25511665299985,0.0,76.19489998899999,3.218216648999987,96.75621667100008,11.884516633999949,6.575866930999876,36.08675020299993,21.796766646999927,26.790066668000104,4.083349968999984,1124.014116674001,0.0,71.90216663300015,95.27456666999994,3.083433358000001,0.8634000020000129,60.756583284999785,57.881283331000034,1.102216671000004,0.625966660000002,120.54571664999996,41.08048333000001,669.0694999910004,1.3226999270000062
2016-01-25,252.60728332199972,0.0,30.111349992000072,31.135033333000248,19.971966640000044,5.381683357000006,1.8441500220000135,73.85556667500008,42.86128333900008,0.776433573999976,13.653733348999983,6.875449932999982,19.37945000400031,6.7611833599999995,7045.733483332986,0.0,125.4968166770001,3.8501167110000045,0.9749500319999898,673.754733338001,758.9819666580015,4084.979466659999,567.909816672,1.014716646000001,758.4024333200039,60.34734999000008,12.050550013000004,310.22863334499965,0.0,112.83979999899985,12.159400012999946,83.61276666499991,72.08811665099999,3.148550243000035,0.7465669740000017,2.2904667500000024,26.949166660000053,7.819033309999979,869.3492666689998,0.0,33.282866695999985,82.893600011,0.41595002599999836,0.8675000280000034,84.09839995499932,38.15964999700001,78.65644995000002,0.4405333290000028,102.97744998100009,22.629633348000063,423.53203334799844,1.053133311000006
2016-01-26,253.30963335099995,0.0,11.085100001999942,38.399100010999845,14.434000024000083,5.364850001000002,2.3826500340000143,92.03295001000009,42.77878332299995,0.75531691899998,13.609616672000039,6.891099929000013,18.79486662900037,6.7812999819999895,7061.938166683001,0.0,115.48415000199985,8.639699987000002,56.80704993500039,723.5420166660002,766.3747166600007,4274.541850001995,540.6518166410003,120.18400000599993,387.56388334699886,58.06451666500011,12.024333311999976,447.6144666710001,0.0,116.0362333139999,8.372133338000015,110.18393332099994,168.67590006199904,9.509766838000111,0.7484336020000013,2.281533365000007,26.869150002999966,12.590650013999976,755.7372166530006,0.0,23.688766682000228,81.69026667799993,44.765483369000066,0.8551166500000086,166.54826661400074,36.437866673999935,1.1826333290000084,0.28755000800000263,101.95676666800001,37.63496661600054,259.8495166570004,0.8298000979999987
2016-01-27,271.453766665,0.0,25.049216684999923,45.44854999399982,10.450433331000148,5.419966677999983,2.576966663000013,91.93830000599993,42.952133328000016,0.7585168399999791,13.989666659999996,6.883666627999994,19.193616663000228,6.792733341999972,5919.419283340995,0.0,121.9536833200001,8.733516689000071,0.9267666409999835,638.4976166629992,813.1368666640006,3586.9086333179944,513.2882666679999,145.06518333500023,21.277683308000086,59.35646667800018,12.014566671000017,404.03258335600003,0.0,111.2506500149999,7.025816644000055,113.58793333600015,133.6497833650013,1.637616881999996,0.7520835750000077,2.2837334110000014,26.733783339000016,13.415783313000029,651.6801666450008,0.0,47.240300008999874,74.6384666669999,85.79125002199994,0.8707333420000128,105.03944998699994,37.03498332700005,1.1823333240000176,0.1713833039999996,118.84134998799985,97.88363330899992,81.65718332500022,0.618800082999993
2016-01-28,268.71453332700037,0.0,15.04075000600014,53.55103334799992,16.21193331900024,5.376049991000019,2.3815666940000257,80.89975000200009,42.92908331299999,0.7560835709999794,14.54206666800003,6.917616637000038,23.32173330400042,6.7868667119999895,7773.759416677975,0.0,120.21434999099992,2.5456999830000346,58.5174665790008,679.9782666640014,896.3734666739985,4306.773116685005,1031.9075666599995,1.2040333349999992,609.9772333340017,56.602300000999996,12.073749998000004,221.3501500079997,0.0,68.15420001700002,3.3008999569999817,108.1199333229999,8.323533345999932,2.3481502849999996,0.7448503149999958,2.300116838999999,26.53180000599996,4.082750003999977,714.5204666720003,0.0,24.42613330000004,85.813516676,0.24721670099999818,0.8646166800000088,10.352549956000038,46.394550014000004,1.1190332830000047,0.3422000020000036,101.51183333399987,77.69478330899993,364.1119499930003,0.9598000559999972
2016-01-29,310.28715000600005,0.0,9.571899998000044,57.453833345999904,11.537250025000112,5.505650028999984,2.9180333780000183,91.29601665500005,43.24571667000004,0.7524002349999784,41.79286666099995,7.014333287000118,19.57090001300027,19.628250008999963,7151.368599985992,0.0,112.72976667000016,2.1931666020000002,0.46228325000000287,704.4754166530003,832.1519166679996,4298.215833337002,756.5122833320003,243.3753833250003,132.36779999499996,58.768483334000244,12.147999999999966,309.8736166789995,0.0,79.61441665799987,7.94380005100005,89.66380001899965,96.25688335499984,3.0562335690000264,0.7496836050000019,2.29105006800001,26.817800006999978,10.711533346999962,750.5004000180007,0.0,88.73346663400007,83.44163332799997,108.43895001200009,0.8627166680000146,66.46653326799988,41.714516650999954,1.1824999740000044,1.922099923000003,107.01453333699992,32.48036663099992,148.50476667200002,69.01090008700005
2016-01-30,267.965083317,0.0,16.586400021000014,67.67726667000007,9.536050067000264,5.4251499930000096,3.24930000500002,74.15579999900015,43.019333335,0.757366936999981,14.340266671000053,7.031650008000068,19.37388328900029,6.8126166729999635,9471.854933338995,0.0,108.87051665599999,1.8484166590000073,56.568899904000816,673.7343499860003,965.3582000079987,4905.060516656003,1453.5161500009992,1.4284166499999944,1230.6201166610006,65.61063332999994,12.095583342000005,481.31528332800036,0.0,182.03656667599992,2.928499975000002,69.29255000299985,156.9396166879988,2.682033551000031,12.592133511999904,8.153433331999963,26.8978166669999,10.149033390000016,957.1179166619993,0.0,22.317450050000012,93.79845000300001,9.68914999800001,0.8515832910000111,0.337483369000001,48.70608333699999,1.101349978000008,0.5759166249999967,86.77933333500012,2.5854167060000113,665.2753499869992,24.49953332999979
2016-01-31,422.22934999200027,0.0,9.926266682000024,48.44600000499998,6.562616685000044,5.557283343000009,2.536616585000002,57.790966663999846,43.02753332899994,0.7492669529999807,221.48700000900016,8.346466654000084,11.032583358999856,6.766750006999985,5881.875316654009,0.0,118.51155002200016,0.533299922000001,0.5438832090000072,537.5554666630009,801.4443333360003,3433.474199977996,450.3062666720013,0.8344666570000004,454.6425833219994,73.69816668099995,11.999433319999987,179.33091665099997,0.0,67.47999999999986,8.607033339000019,51.95850000999999,25.613399956000105,0.014666938999999848,0.7446002979999983,2.3079834330000013,26.38708332799996,4.080083303999967,869.1485999980002,0.0,46.45355001700004,71.76825000800002,43.96788337099996,0.85505007100001,64.32361666800038,34.54866667599993,1.1692832710000105,31.44699997400005,100.42521666700009,55.618716645,298.7159166730003,119.30170008999984
